"peak_index","seqnames","start","end","width","strand","name","peak_detection"
229244,"chr6",17545835,17547351,1517,"*","chr6:17545835-17547351",1995
229250,"chr6",17568437,17569308,872,"*","chr6:17568437-17569308",1791
229263,"chr6",17636860,17638035,1176,"*","chr6:17636860-17638035",5760
229272,"chr6",17693781,17695133,1353,"*","chr6:17693781-17695133",4091
229388,"chr6",18513621,18515237,1617,"*","chr6:18513621-18515237",2895
229390,"chr6",18543901,18544498,598,"*","chr6:18543901-18544498",2049
229414,"chr6",18848093,18849080,988,"*","chr6:18848093-18849080",6297
229506,"chr6",21822368,21824241,1874,"*","chr6:21822368-21824241",2683
229513,"chr6",21851127,21852760,1634,"*","chr6:21851127-21852760",3995
229527,"chr6",21949346,21950356,1011,"*","chr6:21949346-21950356",12627
229533,"chr6",21985068,21987288,2221,"*","chr6:21985068-21987288",3029
229598,"chr6",22355786,22356642,857,"*","chr6:22355786-22356642",4689
229651,"chr6",23126822,23127337,516,"*","chr6:23126822-23127337",1800
229653,"chr6",23131172,23131621,450,"*","chr6:23131172-23131621",2190
229654,"chr6",23132364,23133414,1051,"*","chr6:23132364-23133414",2455
229698,"chr6",23838301,23840059,1759,"*","chr6:23838301-23840059",3608
229707,"chr6",23938789,23939636,848,"*","chr6:23938789-23939636",2134
229735,"chr6",24172645,24173297,653,"*","chr6:24172645-24173297",2208
229748,"chr6",24301383,24302317,935,"*","chr6:24301383-24302317",2221
229757,"chr6",24347651,24349114,1464,"*","chr6:24347651-24349114",5908
229773,"chr6",24527282,24528130,849,"*","chr6:24527282-24528130",6376
229777,"chr6",24546547,24547541,995,"*","chr6:24546547-24547541",2886
229808,"chr6",24664340,24665556,1217,"*","chr6:24664340-24665556",8256
229827,"chr6",24952471,24953058,588,"*","chr6:24952471-24953058",2427
229829,"chr6",24955127,24956910,1784,"*","chr6:24955127-24956910",4606
229833,"chr6",24968686,24969362,677,"*","chr6:24968686-24969362",1845
229843,"chr6",25291671,25292247,577,"*","chr6:25291671-25292247",2185
229873,"chr6",25808901,25809732,832,"*","chr6:25808901-25809732",5245
229913,"chr6",28135215,28136384,1170,"*","chr6:28135215-28136384",2034
229923,"chr6",28261086,28262715,1630,"*","chr6:28261086-28262715",5385
229935,"chr6",28421523,28422163,641,"*","chr6:28421523-28422163",4694
229936,"chr6",28423371,28424494,1124,"*","chr6:28423371-28424494",3529
229945,"chr6",28479741,28480688,948,"*","chr6:28479741-28480688",10892
230068,"chr6",28980893,28981821,929,"*","chr6:28980893-28981821",2338
230097,"chr6",29145197,29147353,2157,"*","chr6:29145197-29147353",1851
230100,"chr6",29164308,29165134,827,"*","chr6:29164308-29165134",2007
230102,"chr6",29170213,29171646,1434,"*","chr6:29170213-29171646",2442
230106,"chr6",29198583,29199189,607,"*","chr6:29198583-29199189",2344
230108,"chr6",29211945,29212703,759,"*","chr6:29211945-29212703",2381
230110,"chr6",29215936,29216726,791,"*","chr6:29215936-29216726",2209
230124,"chr6",29272461,29273200,740,"*","chr6:29272461-29273200",3421
230133,"chr6",29347643,29348617,975,"*","chr6:29347643-29348617",8531
230137,"chr6",29388087,29389179,1093,"*","chr6:29388087-29389179",2707
230139,"chr6",29396226,29397295,1070,"*","chr6:29396226-29397295",2209
230152,"chr6",29467588,29468588,1001,"*","chr6:29467588-29468588",5647
230154,"chr6",29473773,29475295,1523,"*","chr6:29473773-29475295",4527
230160,"chr6",29507087,29508394,1308,"*","chr6:29507087-29508394",2248
230162,"chr6",29513255,29513909,655,"*","chr6:29513255-29513909",2029
230177,"chr6",29609256,29610292,1037,"*","chr6:29609256-29610292",4095
230184,"chr6",29658463,29659534,1072,"*","chr6:29658463-29659534",3321
230186,"chr6",29660661,29661258,598,"*","chr6:29660661-29661258",3796
230195,"chr6",29693779,29694545,767,"*","chr6:29693779-29694545",5484
230205,"chr6",29735343,29736655,1313,"*","chr6:29735343-29736655",5304
230213,"chr6",29767970,29769368,1399,"*","chr6:29767970-29769368",9343
230229,"chr6",29828583,29829235,653,"*","chr6:29828583-29829235",1805
230235,"chr6",29848836,29849411,576,"*","chr6:29848836-29849411",2541
230242,"chr6",29868363,29869378,1016,"*","chr6:29868363-29869378",1881
230252,"chr6",29916554,29917860,1307,"*","chr6:29916554-29917860",4927
230266,"chr6",29984993,29985981,989,"*","chr6:29984993-29985981",2726
230278,"chr6",30047449,30049080,1632,"*","chr6:30047449-30049080",5917
230296,"chr6",30173123,30174588,1466,"*","chr6:30173123-30174588",1989
230302,"chr6",30211623,30212954,1332,"*","chr6:30211623-30212954",3054
230322,"chr6",30300386,30301433,1048,"*","chr6:30300386-30301433",4480
230323,"chr6",30304051,30304929,879,"*","chr6:30304051-30304929",4780
230347,"chr6",30401337,30402206,870,"*","chr6:30401337-30402206",7485
230356,"chr6",30459739,30461319,1581,"*","chr6:30459739-30461319",3421
230365,"chr6",30509330,30510184,855,"*","chr6:30509330-30510184",5546
230418,"chr6",30693230,30694219,990,"*","chr6:30693230-30694219",5203
230434,"chr6",30736468,30737670,1203,"*","chr6:30736468-30737670",1856
230449,"chr6",30896138,30897243,1106,"*","chr6:30896138-30897243",6426
230474,"chr6",31075444,31076412,969,"*","chr6:31075444-31076412",2786
230506,"chr6",31147838,31149128,1291,"*","chr6:31147838-31149128",1769
230532,"chr6",31216279,31217211,933,"*","chr6:31216279-31217211",3813
230555,"chr6",31317434,31319064,1631,"*","chr6:31317434-31319064",4735
230576,"chr6",31398512,31400128,1617,"*","chr6:31398512-31400128",6477
230605,"chr6",31563591,31564488,898,"*","chr6:31563591-31564488",1867
230720,"chr6",32397053,32397903,851,"*","chr6:32397053-32397903",2711
230751,"chr6",32587837,32588858,1022,"*","chr6:32587837-32588858",1808
230816,"chr6",33059462,33060741,1280,"*","chr6:33059462-33060741",8536
230832,"chr6",33249001,33249653,653,"*","chr6:33249001-33249653",5593
230912,"chr6",34029128,34029994,867,"*","chr6:34029128-34029994",2296
230937,"chr6",34153306,34154984,1679,"*","chr6:34153306-34154984",2553
230944,"chr6",34171581,34172513,933,"*","chr6:34171581-34172513",2377
230945,"chr6",34176113,34177447,1335,"*","chr6:34176113-34177447",6800
230947,"chr6",34178949,34179536,588,"*","chr6:34178949-34179536",3096
230976,"chr6",34317065,34317979,915,"*","chr6:34317065-34317979",5051
230988,"chr6",34384102,34385498,1397,"*","chr6:34384102-34385498",2470
230998,"chr6",34476020,34476621,602,"*","chr6:34476020-34476621",7392
230999,"chr6",34479273,34480068,796,"*","chr6:34479273-34480068",1863
231075,"chr6",34780263,34781206,944,"*","chr6:34780263-34781206",4310
231086,"chr6",34862632,34863749,1118,"*","chr6:34862632-34863749",2497
231087,"chr6",34865389,34866457,1069,"*","chr6:34865389-34866457",2794
231091,"chr6",34877793,34878623,831,"*","chr6:34877793-34878623",5808
231100,"chr6",34906622,34907626,1005,"*","chr6:34906622-34907626",3965
231102,"chr6",34910456,34911314,859,"*","chr6:34910456-34911314",5950
231120,"chr6",34995011,34995934,924,"*","chr6:34995011-34995934",1925
231135,"chr6",35133453,35134272,820,"*","chr6:35133453-35134272",8239
231137,"chr6",35177306,35178357,1052,"*","chr6:35177306-35178357",3332
231144,"chr6",35252345,35253503,1159,"*","chr6:35252345-35253503",4076
231154,"chr6",35296774,35298418,1645,"*","chr6:35296774-35298418",3778
231155,"chr6",35303170,35303936,767,"*","chr6:35303170-35303936",2869
231180,"chr6",35539268,35540259,992,"*","chr6:35539268-35540259",5327
231249,"chr6",36809282,36810656,1375,"*","chr6:36809282-36810656",1958
231319,"chr6",37096920,37097895,976,"*","chr6:37096920-37097895",1961
231386,"chr6",37415080,37415985,906,"*","chr6:37415080-37415985",2691
231395,"chr6",37430581,37432027,1447,"*","chr6:37430581-37432027",4803
231397,"chr6",37441804,37442799,996,"*","chr6:37441804-37442799",11219
231403,"chr6",37463875,37464591,717,"*","chr6:37463875-37464591",2417
231417,"chr6",37520688,37521836,1149,"*","chr6:37520688-37521836",2273
231424,"chr6",37539665,37540724,1060,"*","chr6:37539665-37540724",2213
231433,"chr6",37591834,37593160,1327,"*","chr6:37591834-37593160",2149
231484,"chr6",37842677,37843651,975,"*","chr6:37842677-37843651",1781
231486,"chr6",37852962,37853966,1005,"*","chr6:37852962-37853966",3100
231489,"chr6",37870414,37871819,1406,"*","chr6:37870414-37871819",10774
231512,"chr6",38048075,38049798,1724,"*","chr6:38048075-38049798",2089
231520,"chr6",38072245,38072970,726,"*","chr6:38072245-38072970",2918
231522,"chr6",38081626,38082625,1000,"*","chr6:38081626-38082625",2292
231527,"chr6",38109155,38111472,2318,"*","chr6:38109155-38111472",3622
231529,"chr6",38120900,38121556,657,"*","chr6:38120900-38121556",2801
231532,"chr6",38124164,38125365,1202,"*","chr6:38124164-38125365",5398
231538,"chr6",38143940,38145175,1236,"*","chr6:38143940-38145175",4541
231560,"chr6",38238361,38238984,624,"*","chr6:38238361-38238984",2350
231567,"chr6",38253892,38254804,913,"*","chr6:38253892-38254804",5361
231568,"chr6",38257585,38258206,622,"*","chr6:38257585-38258206",2200
231572,"chr6",38298351,38299682,1332,"*","chr6:38298351-38299682",3803
231580,"chr6",38353919,38355110,1192,"*","chr6:38353919-38355110",2659
231584,"chr6",38380973,38381967,995,"*","chr6:38380973-38381967",2245
231587,"chr6",38433461,38435065,1605,"*","chr6:38433461-38435065",8820
231595,"chr6",38533340,38534258,919,"*","chr6:38533340-38534258",10199
231596,"chr6",38534622,38535542,921,"*","chr6:38534622-38535542",6348
231597,"chr6",38550818,38552484,1667,"*","chr6:38550818-38552484",11899
231604,"chr6",38636042,38637654,1613,"*","chr6:38636042-38637654",3141
231633,"chr6",38753792,38754277,486,"*","chr6:38753792-38754277",1910
231673,"chr6",38866422,38867396,975,"*","chr6:38866422-38867396",2222
231679,"chr6",38875744,38877100,1357,"*","chr6:38875744-38877100",4807
231695,"chr6",38918877,38919912,1036,"*","chr6:38918877-38919912",2966
231717,"chr6",38972902,38975344,2443,"*","chr6:38972902-38975344",3936
231750,"chr6",39117695,39118983,1289,"*","chr6:39117695-39118983",2889
231761,"chr6",39205208,39206034,827,"*","chr6:39205208-39206034",2700
231762,"chr6",39206514,39207580,1067,"*","chr6:39206514-39207580",5336
231775,"chr6",39242890,39244190,1301,"*","chr6:39242890-39244190",3707
231805,"chr6",39372822,39374159,1338,"*","chr6:39372822-39374159",1783
231807,"chr6",39377390,39378052,663,"*","chr6:39377390-39378052",2330
231816,"chr6",39419733,39420859,1127,"*","chr6:39419733-39420859",3946
231840,"chr6",39542937,39543795,859,"*","chr6:39542937-39543795",2626
231845,"chr6",39557007,39558271,1265,"*","chr6:39557007-39558271",2727
231849,"chr6",39573691,39575001,1311,"*","chr6:39573691-39575001",3912
231851,"chr6",39592240,39593168,929,"*","chr6:39592240-39593168",6348
231866,"chr6",39724790,39725991,1202,"*","chr6:39724790-39725991",4157
231872,"chr6",39810598,39811356,759,"*","chr6:39810598-39811356",5632
231876,"chr6",39871223,39872839,1617,"*","chr6:39871223-39872839",1775
231914,"chr6",40324982,40325997,1016,"*","chr6:40324982-40325997",2390
231927,"chr6",40435251,40436593,1343,"*","chr6:40435251-40436593",3339
231931,"chr6",40471145,40471954,810,"*","chr6:40471145-40471954",3962
231937,"chr6",40634563,40635392,830,"*","chr6:40634563-40635392",1989
231979,"chr6",41604529,41605851,1323,"*","chr6:41604529-41605851",3998
232009,"chr6",42245818,42246453,636,"*","chr6:42245818-42246453",3931
232013,"chr6",42261768,42262269,502,"*","chr6:42261768-42262269",2073
232014,"chr6",42264692,42265512,821,"*","chr6:42264692-42265512",9917
232029,"chr6",42349197,42351041,1845,"*","chr6:42349197-42351041",11007
232037,"chr6",42372901,42373720,820,"*","chr6:42372901-42373720",3401
232065,"chr6",42644954,42645747,794,"*","chr6:42644954-42645747",3704
232068,"chr6",42692154,42693453,1300,"*","chr6:42692154-42693453",5912
232071,"chr6",42709480,42710473,994,"*","chr6:42709480-42710473",2146
232088,"chr6",43265205,43266981,1777,"*","chr6:43265205-43266981",4996
232148,"chr6",43665581,43666689,1109,"*","chr6:43665581-43666689",6741
232149,"chr6",43673897,43676073,2177,"*","chr6:43673897-43676073",2848
232272,"chr6",47341426,47342154,729,"*","chr6:47341426-47342154",2537
232286,"chr6",47453664,47455394,1731,"*","chr6:47453664-47455394",5838
232309,"chr6",47594235,47595756,1522,"*","chr6:47594235-47595756",8278
232314,"chr6",47650684,47651692,1009,"*","chr6:47650684-47651692",3552
232318,"chr6",47778260,47778915,656,"*","chr6:47778260-47778915",3600
232319,"chr6",47780734,47781990,1257,"*","chr6:47780734-47781990",2690
232320,"chr6",47787938,47789002,1065,"*","chr6:47787938-47789002",4034
232327,"chr6",47813174,47814041,868,"*","chr6:47813174-47814041",13121
232329,"chr6",47830218,47831173,956,"*","chr6:47830218-47831173",3962
232330,"chr6",47835569,47836717,1149,"*","chr6:47835569-47836717",5611
232335,"chr6",47877407,47878583,1177,"*","chr6:47877407-47878583",5924
232343,"chr6",47920380,47921217,838,"*","chr6:47920380-47921217",4098
232345,"chr6",47942892,47943858,967,"*","chr6:47942892-47943858",2006
232346,"chr6",47953174,47953913,740,"*","chr6:47953174-47953913",4946
232352,"chr6",48015955,48016679,725,"*","chr6:48015955-48016679",1897
232357,"chr6",48047338,48049218,1881,"*","chr6:48047338-48049218",4186
232362,"chr6",48085797,48087038,1242,"*","chr6:48085797-48087038",5377
232373,"chr6",48395294,48396327,1034,"*","chr6:48395294-48396327",3323
232389,"chr6",48434639,48436410,1772,"*","chr6:48434639-48436410",3482
232391,"chr6",48443947,48445211,1265,"*","chr6:48443947-48445211",7923
232392,"chr6",48445575,48446240,666,"*","chr6:48445575-48446240",2864
232406,"chr6",48504163,48505002,840,"*","chr6:48504163-48505002",3345
232412,"chr6",48537263,48537996,734,"*","chr6:48537263-48537996",2383
232418,"chr6",48554308,48555624,1317,"*","chr6:48554308-48555624",6143
232419,"chr6",48566173,48567079,907,"*","chr6:48566173-48567079",1997
232420,"chr6",48568578,48569957,1380,"*","chr6:48568578-48569957",3661
232429,"chr6",48593429,48594956,1528,"*","chr6:48593429-48594956",6436
232430,"chr6",48601612,48602811,1200,"*","chr6:48601612-48602811",8046
232437,"chr6",48626869,48627471,603,"*","chr6:48626869-48627471",2107
232438,"chr6",48627750,48629139,1390,"*","chr6:48627750-48629139",4386
232439,"chr6",48629391,48630249,859,"*","chr6:48629391-48630249",2197
232448,"chr6",48666099,48666843,745,"*","chr6:48666099-48666843",1776
232450,"chr6",48675814,48677091,1278,"*","chr6:48675814-48677091",2207
232464,"chr6",48725490,48726395,906,"*","chr6:48725490-48726395",2682
232467,"chr6",48741595,48743524,1930,"*","chr6:48741595-48743524",3634
232487,"chr6",48822076,48822969,894,"*","chr6:48822076-48822969",2487
232494,"chr6",48840632,48841836,1205,"*","chr6:48840632-48841836",7974
232495,"chr6",48851700,48852749,1050,"*","chr6:48851700-48852749",2032
232503,"chr6",48866249,48867050,802,"*","chr6:48866249-48867050",2325
232514,"chr6",48895611,48896591,981,"*","chr6:48895611-48896591",3262
232516,"chr6",48902530,48903666,1137,"*","chr6:48902530-48903666",3314
232542,"chr6",49073489,49074640,1152,"*","chr6:49073489-49074640",4085
232546,"chr6",49096556,49098085,1530,"*","chr6:49096556-49098085",1804
232553,"chr6",49148485,49149450,966,"*","chr6:49148485-49149450",2279
232570,"chr6",49217701,49218474,774,"*","chr6:49217701-49218474",2481
232576,"chr6",49263265,49264440,1176,"*","chr6:49263265-49264440",4706
232583,"chr6",49319081,49319792,712,"*","chr6:49319081-49319792",8440
232594,"chr6",49367383,49368249,867,"*","chr6:49367383-49368249",5235
232688,"chr6",50109714,50111091,1378,"*","chr6:50109714-50111091",4941
232689,"chr6",50112983,50113328,346,"*","chr6:50112983-50113328",1957
232715,"chr6",50214873,50216565,1693,"*","chr6:50214873-50216565",2308
232724,"chr6",50261391,50262745,1355,"*","chr6:50261391-50262745",3869
232734,"chr6",50333192,50334137,946,"*","chr6:50333192-50334137",2558
232745,"chr6",50357955,50359181,1227,"*","chr6:50357955-50359181",2352
232770,"chr6",50419704,50421004,1301,"*","chr6:50419704-50421004",4185
232781,"chr6",50445503,50446213,711,"*","chr6:50445503-50446213",2047
232783,"chr6",50455385,50456638,1254,"*","chr6:50455385-50456638",7767
232809,"chr6",50536534,50537312,779,"*","chr6:50536534-50537312",2041
232817,"chr6",50566188,50567248,1061,"*","chr6:50566188-50567248",9609
232824,"chr6",50596490,50597369,880,"*","chr6:50596490-50597369",5563
232833,"chr6",50647735,50648482,748,"*","chr6:50647735-50648482",1895
232954,"chr6",51170584,51171442,859,"*","chr6:51170584-51171442",3816
232955,"chr6",51172756,51173936,1181,"*","chr6:51172756-51173936",4895
232957,"chr6",51178299,51179070,772,"*","chr6:51178299-51179070",3945
232976,"chr6",51270536,51271561,1026,"*","chr6:51270536-51271561",2501
233015,"chr6",51469030,51471336,2307,"*","chr6:51469030-51471336",12357
233061,"chr6",51720649,51721347,699,"*","chr6:51720649-51721347",2574
233099,"chr6",51857854,51858389,536,"*","chr6:51857854-51858389",2151
233128,"chr6",52012130,52013290,1161,"*","chr6:52012130-52013290",9345
233146,"chr6",52103664,52104528,865,"*","chr6:52103664-52104528",2331
233159,"chr6",52158189,52159234,1046,"*","chr6:52158189-52159234",4554
