"peak_index","seqnames","start","end","width","strand","name","peak_detection","top_peak_col","p_value","fdr","is_batch_peak"
244678,"chr6",145249478,145251222,1745,"*","chr6:145249478-145251222",2680,8003,1.54470895945679e-17,1.69748237302944e-16,TRUE
30935,"chr10",81643215,81644203,989,"*","chr10:81643215-81644203",2679,935,0.322200853223614,0.399059763715152,FALSE
109609,"chr16",10784855,10786854,2000,"*","chr16:10784855-10786854",2679,3596,1.79655145635044e-10,9.48548815390939e-10,TRUE
258216,"chr7",122969558,122970877,1320,"*","chr7:122969558-122970877",2679,8594,1.82865256136873e-13,1.33089706067593e-12,TRUE
263057,"chr8",11279257,11280077,821,"*","chr8:11279257-11280077",2679,8775,0.210356885587228,0.273688375731496,FALSE
264874,"chr8",25753869,25754845,977,"*","chr8:25753869-25754845",2679,8831,0.0159222711304201,0.0268775677421001,TRUE
294816,"chrX",7898849,7899919,1071,"*","chrX:7898849-7899919",2679,9878,0.875933344984328,0.928288835294964,FALSE
13046,"chr1",134556461,134557424,964,"*","chr1:134556461-134557424",2678,369,0.255067750420606,0.324266145970767,FALSE
154799,"chr2",30758392,30759118,727,"*","chr2:30758392-30759118",2678,5130,0.477759194888024,0.558652005247923,FALSE
218439,"chr5",93092609,93094476,1868,"*","chr5:93092609-93094476",2678,7150,1.149852978141e-09,5.49117945626077e-09,TRUE
236294,"chr6",85927481,85928481,1001,"*","chr6:85927481-85928481",2678,7767,0.837481445892857,0.893408839228565,FALSE
125424,"chr17",44105419,44106333,915,"*","chr17:44105419-44106333",2677,4151,4.41180280263924e-12,2.76428747032534e-11,TRUE
143607,"chr19",9978628,9979420,793,"*","chr19:9978628-9979420",2677,4750,2.17079982640669e-20,3.12795364035546e-19,TRUE
154716,"chr2",30473621,30474655,1035,"*","chr2:30473621-30474655",2677,5120,0.000164138491968404,0.000404481251770339,TRUE
5595,"chr1",63123798,63124706,909,"*","chr1:63123798-63124706",2676,140,0.000195108626706919,0.000474485959890367,TRUE
43776,"chr11",59191377,59192360,984,"*","chr11:59191377-59192360",2675,1374,0.0011205486809349,0.00238719361085406,TRUE
79784,"chr13",96388068,96388655,588,"*","chr13:96388068-96388655",2675,2639,2.36961001906792e-06,7.62913721528627e-06,TRUE
106059,"chr15",89429371,89430329,959,"*","chr15:89429371-89430329",2674,3439,1.78581500075998e-23,3.29486162501841e-22,TRUE
134092,"chr18",24708632,24710183,1552,"*","chr18:24708632-24710183",2674,4387,0.877097000543871,0.929128178542236,FALSE
208787,"chr4",152477343,152478652,1310,"*","chr4:152477343-152478652",2674,6848,1.31157741494245e-13,9.68668696412442e-13,TRUE
223360,"chr5",123345985,123347411,1427,"*","chr5:123345985-123347411",2674,7318,0.0174952991329404,0.0293151795122997,TRUE
111231,"chr16",21787549,21789052,1504,"*","chr16:21787549-21789052",2673,3673,6.15846008319858e-10,3.07615388771158e-09,TRUE
141486,"chr18",80271354,80272185,832,"*","chr18:80271354-80272185",2673,4592,1.45969181727923e-05,4.18489626513541e-05,TRUE
152612,"chr2",16355682,16358473,2792,"*","chr2:16355682-16358473",2673,5026,2.91714428736933e-13,2.0777380964169e-12,TRUE
294822,"chrX",7947163,7948493,1331,"*","chrX:7947163-7948493",2673,9879,0.00584736578126403,0.0108617390747169,TRUE
2462,"chr1",36939215,36940312,1098,"*","chr1:36939215-36940312",2672,61,3.36844568827123e-08,1.35934047145732e-07,TRUE
156486,"chr2",39225861,39226774,914,"*","chr2:39225861-39226774",2672,5214,1.50113192778199e-11,8.84058850283858e-11,TRUE
206959,"chr4",141558839,141560411,1573,"*","chr4:141558839-141560411",2672,6755,0.416740859901483,0.49730412876072,FALSE
223396,"chr5",123523896,123524856,961,"*","chr5:123523896-123524856",2672,7322,0.0920116634100843,0.131595628446917,FALSE
35115,"chr10",117063249,117064264,1016,"*","chr10:117063249-117064264",2671,1042,5.97293656012139e-06,1.80233450818388e-05,TRUE
50689,"chr11",97362029,97363023,995,"*","chr11:97362029-97363023",2671,1721,2.91665932091616e-35,1.40224005813277e-33,TRUE
134919,"chr18",34506174,34507628,1455,"*","chr18:34506174-34507628",2671,4410,0.675936419980488,0.74712113106724,FALSE
159540,"chr2",70824609,70826267,1659,"*","chr2:70824609-70826267",2671,5268,8.04839435587017e-33,3.11953269607371e-31,TRUE
161910,"chr2",91963287,91964158,872,"*","chr2:91963287-91964158",2671,5328,1.96607899647614e-06,6.41252118876759e-06,TRUE
256083,"chr7",110164195,110165321,1127,"*","chr7:110164195-110165321",2671,8528,0.691556915539968,0.761794355078176,FALSE
104706,"chr15",81857988,81858961,974,"*","chr15:81857988-81858961",2670,3369,6.03981970587874e-20,8.38863848038714e-19,TRUE
164887,"chr2",119288220,119289089,870,"*","chr2:119288220-119289089",2670,5405,0.708265895088009,0.77626687317844,FALSE
242633,"chr6",128842970,128844183,1214,"*","chr6:128842970-128844183",2670,7963,4.2033884903039e-07,1.4790248030626e-06,TRUE
257001,"chr7",114275754,114276940,1187,"*","chr7:114275754-114276940",2670,8555,1.71104901356937e-07,6.33101481549675e-07,TRUE
259492,"chr7",130645487,130647315,1829,"*","chr7:130645487-130647315",2670,8668,0.0237209122687785,0.0386960372906763,TRUE
299765,"chrX",155215595,155216952,1358,"*","chrX:155215595-155216952",2670,9984,0.00340086165610303,0.00665530656771631,TRUE
31648,"chr10",86300282,86300999,718,"*","chr10:86300282-86300999",2669,962,3.17097421770576e-15,2.81712951150859e-14,TRUE
108692,"chr16",4003392,4004408,1017,"*","chr16:4003392-4004408",2669,3553,0.191675240057936,0.252669707432027,FALSE
204121,"chr4",130107272,130108246,975,"*","chr4:130107272-130108246",2669,6614,7.57564481573962e-12,4.59687185421094e-11,TRUE
23121,"chr10",18234747,18235651,905,"*","chr10:18234747-18235651",2668,628,1.15586783741365e-19,1.55358580297533e-18,TRUE
91880,"chr14",73445714,73446523,810,"*","chr14:73445714-73446523",2668,3016,0.438161979132361,0.519960604050814,FALSE
9796,"chr1",93235325,93236953,1629,"*","chr1:93235325-93236953",2667,274,1.4990944285011e-09,7.05124378410678e-09,TRUE
45858,"chr11",70525048,70525727,680,"*","chr11:70525048-70525727",2667,1484,1.364783175359e-12,9.11070210520024e-12,TRUE
161950,"chr2",92182937,92185034,2098,"*","chr2:92182937-92185034",2667,5330,1.02302700751809e-07,3.89873097377322e-07,TRUE
123233,"chr17",28223752,28224636,885,"*","chr17:28223752-28224636",2666,4016,0.00955070513792838,0.0168740373461632,TRUE
142862,"chr19",5559946,5562015,2070,"*","chr19:5559946-5562015",2666,4666,0.00506574445922043,0.00957969829655907,TRUE
223568,"chr5",124236193,124236896,704,"*","chr5:124236193-124236896",2666,7330,0.094254739032988,0.134380865459065,FALSE
226456,"chr5",142367193,142368155,963,"*","chr5:142367193-142368155",2666,7464,3.7948842694519e-08,1.52527502791475e-07,TRUE
252101,"chr7",75847985,75848823,839,"*","chr7:75847985-75848823",2666,8389,5.0970961255937e-09,2.25136754664033e-08,TRUE
109312,"chr16",8636992,8638248,1257,"*","chr16:8636992-8638248",2665,3590,2.97139943186991e-12,1.89261110310186e-11,TRUE
214500,"chr5",52189914,52191018,1105,"*","chr5:52189914-52191018",2665,7046,0.258220019505529,0.327856804857198,FALSE
291836,"chr9",108094302,108095138,837,"*","chr9:108094302-108095138",2665,9751,0.0185309830656266,0.0308643955123694,TRUE
75359,"chr13",52980426,52981649,1224,"*","chr13:52980426-52981649",2664,2506,0.436093279291782,0.517925509847722,FALSE
107505,"chr15",99074470,99075253,784,"*","chr15:99074470-99075253",2664,3484,0.404931518726224,0.484251995606582,FALSE
256183,"chr7",110648244,110649709,1466,"*","chr7:110648244-110649709",2664,8534,0.886791949384116,0.937610434958887,FALSE
132665,"chr18",10706163,10707248,1086,"*","chr18:10706163-10707248",2663,4357,5.3859843692424e-05,0.000142464676526413,TRUE
215611,"chr5",65491935,65494022,2088,"*","chr5:65491935-65494022",2663,7075,0.0141018784437053,0.0241387854222959,TRUE
272536,"chr8",94837892,94839122,1231,"*","chr8:94837892-94839122",2663,9103,0.0114965759592119,0.0200708379176185,TRUE
273754,"chr8",107292893,107294103,1211,"*","chr8:107292893-107294103",2663,9157,0.108939790860387,0.152363343860681,FALSE
49299,"chr11",88618108,88619436,1329,"*","chr11:88618108-88619436",2662,1657,0.356789036309134,0.435444313170229,FALSE
107921,"chr15",100636702,100638467,1766,"*","chr15:100636702-100638467",2662,3511,0.0704041517706926,0.103569637543329,FALSE
167837,"chr2",140066344,140067612,1269,"*","chr2:140066344-140067612",2662,5509,4.59350894874239e-12,2.870943092964e-11,TRUE
27416,"chr10",59702234,59703124,891,"*","chr10:59702234-59703124",2661,735,1.22648600718886e-09,5.82930611781775e-09,TRUE
49666,"chr11",90382009,90382985,977,"*","chr11:90382009-90382985",2661,1668,0.000103267026147498,0.000263167752669466,TRUE
159613,"chr2",71162762,71163445,684,"*","chr2:71162762-71163445",2661,5270,0.0135801521134452,0.0233175688761078,TRUE
48209,"chr11",83291317,83292275,959,"*","chr11:83291317-83292275",2660,1606,0.00932195383999661,0.016522427933351,TRUE
240995,"chr6",118419292,118420164,873,"*","chr6:118419292-118420164",2660,7897,5.50307108329927e-13,3.80571997461914e-12,TRUE
278849,"chr9",14784282,14785250,969,"*","chr9:14784282-14785250",2660,9311,1.35153669818824e-07,5.07714762655238e-07,TRUE
282394,"chr9",44603564,44605782,2219,"*","chr9:44603564-44605782",2660,9432,0.00020438503172872,0.000494024401568302,TRUE
226210,"chr5",140648764,140649593,830,"*","chr5:140648764-140649593",2659,7458,2.18810735839656e-19,2.84909812291219e-18,TRUE
44523,"chr11",62878998,62880060,1063,"*","chr11:62878998-62880060",2658,1416,4.72185453990435e-11,2.65272726960919e-10,TRUE
81305,"chr13",104636070,104636655,586,"*","chr13:104636070-104636655",2658,2677,0.549034437027864,0.626908903722103,FALSE
190688,"chr3",159839490,159841383,1894,"*","chr3:159839490-159841383",2658,6201,0.733780109085647,0.801069988084768,FALSE
159396,"chr2",69897064,69898759,1696,"*","chr2:69897064-69898759",2657,5264,0.00702001869427686,0.0127915792534199,TRUE
169747,"chr2",154892301,154893301,1001,"*","chr2:154892301-154893301",2657,5573,0.00178341230289469,0.00367562304801048,TRUE
200687,"chr4",106559848,106561588,1741,"*","chr4:106559848-106561588",2657,6454,0.0875772044339796,0.125901673999396,FALSE
273697,"chr8",107030942,107031891,950,"*","chr8:107030942-107031891",2657,9153,1.48023636598696e-13,1.08840909263747e-12,TRUE
81227,"chr13",104108930,104110456,1527,"*","chr13:104108930-104110456",2656,2674,8.69992605587829e-07,2.95112824147839e-06,TRUE
140707,"chr18",75375426,75376047,622,"*","chr18:75375426-75376047",2656,4575,0.00721044827705588,0.013089814560028,TRUE
240085,"chr6",113418671,113419721,1051,"*","chr6:113418671-113419721",2656,7872,0.0115174915871399,0.0200863124993721,TRUE
276952,"chr8",124434204,124434992,789,"*","chr8:124434204-124434992",2656,9265,1.90855914716827e-24,3.91098185895138e-23,TRUE
292220,"chr9",110689211,110690062,852,"*","chr9:110689211-110690062",2656,9791,0.024380210073377,0.039681331499637,TRUE
236490,"chr6",86848787,86850118,1332,"*","chr6:86848787-86850118",2655,7781,9.95907472937421e-16,9.15356133214542e-15,TRUE
252587,"chr7",80192299,80193135,837,"*","chr7:80192299-80193135",2655,8405,0.27491304281806,0.34658729553462,FALSE
67778,"chr12",110888835,110889886,1052,"*","chr12:110888835-110889886",2654,2304,4.93277799907914e-06,1.50665180179571e-05,TRUE
215725,"chr5",66062106,66063407,1302,"*","chr5:66062106-66063407",2654,7081,0.0312117383178583,0.0497318966186398,TRUE
112429,"chr16",30070069,30071317,1249,"*","chr16:30070069-30071317",2653,3700,0.0664818991150861,0.0984625283102578,FALSE
120519,"chr17",6782187,6783694,1508,"*","chr17:6782187-6783694",2653,3894,3.27095339250551e-05,8.96854952539319e-05,TRUE
270950,"chr8",84978582,84979156,575,"*","chr8:84978582-84979156",2653,9048,4.09517335430312e-14,3.21442178516728e-13,TRUE
14590,"chr1",152386197,152387093,897,"*","chr1:152386197-152387093",2652,402,0.707716378514946,0.775834661823006,FALSE
41546,"chr11",44518443,44520846,2404,"*","chr11:44518443-44520846",2652,1282,3.95599765049524e-06,1.22476707445673e-05,TRUE
143201,"chr19",7057381,7058378,998,"*","chr19:7057381-7058378",2652,4713,0.764857553812256,0.827588783609885,FALSE
265814,"chr8",34965070,34966152,1083,"*","chr8:34965070-34966152",2652,8861,0.000403840930957349,0.000927517066966809,TRUE
291576,"chr9",106685125,106686435,1311,"*","chr9:106685125-106686435",2652,9723,0.0386926677411226,0.0604195311385425,FALSE
47191,"chr11",77785575,77786702,1128,"*","chr11:77785575-77786702",2651,1559,0.0360944038448262,0.0566987179466324,FALSE
63853,"chr12",82169059,82170934,1876,"*","chr12:82169059-82170934",2651,2189,0.0112717462027318,0.0197127425721088,TRUE
142732,"chr19",4877978,4879141,1164,"*","chr19:4877978-4879141",2651,4648,0.727377527828651,0.794942205699778,FALSE
235866,"chr6",83440873,83442249,1377,"*","chr6:83440873-83442249",2651,7748,1,1,FALSE
163782,"chr2",110226188,110227189,1002,"*","chr2:110226188-110227189",2649,5375,0.195905341872573,0.257499134953434,FALSE
194289,"chr4",46649774,46650879,1106,"*","chr4:46649774-46650879",2649,6323,3.84371729863052e-13,2.71066100044465e-12,TRUE
223104,"chr5",122354056,122355048,993,"*","chr5:122354056-122355048",2649,7297,5.00391007726067e-10,2.5390146158732e-09,TRUE
264305,"chr8",22805452,22806124,673,"*","chr8:22805452-22806124",2649,8816,1.39341647458236e-06,4.61701946515029e-06,TRUE
160750,"chr2",77171576,77172938,1363,"*","chr2:77171576-77172938",2648,5292,0.189792890876638,0.250675076279607,FALSE
193586,"chr4",41740638,41741803,1166,"*","chr4:41740638-41741803",2648,6278,1.80482083584443e-12,1.17808148553814e-11,TRUE
194698,"chr4",49546929,49548659,1731,"*","chr4:49546929-49548659",2648,6333,0.221887572750979,0.28697306356826,FALSE
241149,"chr6",119467042,119468137,1096,"*","chr6:119467042-119468137",2648,7899,3.30902063168775e-05,9.06084510319755e-05,TRUE
268903,"chr8",69654361,69655162,802,"*","chr8:69654361-69655162",2648,8922,3.8063458482567e-05,0.000103321005653005,TRUE
297212,"chrX",75095406,75096417,1012,"*","chrX:75095406-75096417",2648,9933,0.000966765189491582,0.00208085490635295,TRUE
36638,"chr10",127265907,127267270,1364,"*","chr10:127265907-127267270",2647,1080,0.521716075710925,0.601887489283485,FALSE
102319,"chr15",66961447,66963661,2215,"*","chr15:66961447-66963661",2646,3241,1.63864117581938e-06,5.39026702572166e-06,TRUE
110110,"chr16",13671647,13673054,1408,"*","chr16:13671647-13673054",2646,3614,3.78081608042107e-05,0.000102683761010893,TRUE
255389,"chr7",101301575,101302700,1126,"*","chr7:101301575-101302700",2646,8497,9.39940774502135e-05,0.000240640239247859,TRUE
121887,"chr17",15395912,15396773,862,"*","chr17:15395912-15396773",2645,3914,0.00170611146545807,0.00352793934131114,TRUE
146157,"chr19",29521981,29523639,1659,"*","chr19:29521981-29523639",2645,4829,1.57633751127415e-08,6.61215399024392e-08,TRUE
183990,"chr3",101571693,101573147,1455,"*","chr3:101571693-101573147",2645,6033,1.75155941878614e-05,4.9703729250458e-05,TRUE
219783,"chr5",103835953,103837095,1143,"*","chr5:103835953-103837095",2644,7177,1.10898943713232e-05,3.22568189974498e-05,TRUE
225612,"chr5",137745503,137746755,1253,"*","chr5:137745503-137746755",2644,7424,0.16165488994684,0.217278077885537,FALSE
242499,"chr6",128142401,128144307,1907,"*","chr6:128142401-128144307",2644,7953,0.188553477482047,0.249277468908047,FALSE
286207,"chr9",65579927,65581453,1527,"*","chr9:65579927-65581453",2644,9569,1.60836876196738e-23,2.98953301480927e-22,TRUE
288783,"chr9",82975206,82976353,1148,"*","chr9:82975206-82976353",2644,9634,0.000984668488330835,0.00211665625178597,TRUE
30949,"chr10",82629277,82630471,1195,"*","chr10:82629277-82630471",2643,938,1.09345742150296e-06,3.65460368149384e-06,TRUE
66610,"chr12",103532051,103533357,1307,"*","chr12:103532051-103533357",2643,2275,3.01126826318664e-33,1.20450730527466e-31,TRUE
72060,"chr13",34045901,34047040,1140,"*","chr13:34045901-34047040",2643,2414,0.846783299957911,0.901984767743834,FALSE
127967,"chr17",65782536,65784146,1611,"*","chr17:65782536-65784146",2643,4240,0.175629735582426,0.233923462416657,FALSE
145576,"chr19",25406067,25407639,1573,"*","chr19:25406067-25407639",2643,4810,0.0184197239605453,0.0307097765264177,TRUE
219727,"chr5",103691746,103693895,2150,"*","chr5:103691746-103693895",2643,7175,0.0301781135723471,0.0482849817157553,TRUE
4898,"chr1",58795075,58796380,1306,"*","chr1:58795075-58796380",2642,125,8.98886025938195e-07,3.04088642062989e-06,TRUE
147809,"chr19",41801755,41802505,751,"*","chr19:41801755-41802505",2642,4875,1.23711407910378e-22,2.1256255654704e-21,TRUE
249224,"chr7",46795528,46796444,917,"*","chr7:46795528-46796444",2642,8326,7.11526232683983e-07,2.43173695380719e-06,TRUE
121577,"chr17",13759921,13761387,1467,"*","chr17:13759921-13761387",2641,3909,2.16023489836597e-12,1.39730588510088e-11,TRUE
161455,"chr2",84727040,84727966,927,"*","chr2:84727040-84727966",2641,5305,3.90993355308108e-11,2.21903152842286e-10,TRUE
164996,"chr2",119972024,119972975,952,"*","chr2:119972024-119972975",2641,5412,0.761529537233771,0.824701686413008,FALSE
226484,"chr5",142463635,142464371,737,"*","chr5:142463635-142464371",2641,7466,5.84405824411237e-20,8.13935688595038e-19,TRUE
234901,"chr6",71493547,71494915,1369,"*","chr6:71493547-71494915",2641,7708,0.00429623557018455,0.00822403439928129,TRUE
261309,"chr7",141172298,141173284,987,"*","chr7:141172298-141173284",2641,8710,0.363914144165432,0.442933476345462,FALSE
263787,"chr8",14992460,14993503,1044,"*","chr8:14992460-14993503",2641,8803,0.00026643800857814,0.000630175043940729,TRUE
25591,"chr10",40257526,40259145,1620,"*","chr10:40257526-40259145",2639,680,0.0115146732032089,0.0200863124993721,TRUE
143051,"chr19",6306076,6307101,1026,"*","chr19:6306076-6307101",2639,4696,0.272446807515814,0.343998494338149,FALSE
187661,"chr3",133543941,133545713,1773,"*","chr3:133543941-133545713",2639,6147,0.000205819766833137,0.000497149195249124,TRUE
248581,"chr7",43579415,43580402,988,"*","chr7:43579415-43580402",2639,8262,3.79255165894632e-07,1.34107201518611e-06,TRUE
194151,"chr4",45972049,45973037,989,"*","chr4:45972049-45973037",2638,6316,0.00683990225323762,0.012495254390277,TRUE
86385,"chr14",30018266,30019973,1708,"*","chr14:30018266-30019973",2636,2826,0.117505833726396,0.162895315636519,FALSE
163649,"chr2",109280508,109281592,1085,"*","chr2:109280508-109281592",2636,5367,1.14962563871522e-09,5.49117945626077e-09,TRUE
209476,"chr4",155943127,155944337,1211,"*","chr4:155943127-155944337",2636,6885,0.00135771478391829,0.00285594190979869,TRUE
226772,"chr5",143817225,143818459,1235,"*","chr5:143817225-143818459",2636,7479,0.120157009642087,0.166376363392532,FALSE
278044,"chr8",129233923,129234891,969,"*","chr8:129233923-129234891",2636,9294,8.70020514871068e-54,1.81254273931472e-51,TRUE
